original unit id,Wilcoxon Stat,p value,event1 vs event2,Recording,Subject,Event,Source
1,54.0,0.28655719556460246,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
15,31.0,0.03124928092967935,increases,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
97,35.0,0.46293442741515556,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
39,45.0,0.13592202165385756,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
2,43.5,0.571987011115615,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
11,40.0,0.08401675251172278,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
77,60.0,0.43475617175843206,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
21,81.0,0.37026127045291435,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
28,59.5,0.15224582700097047,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
53,99.5,0.8373005793912056,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
46,67.0,0.958753862767215,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
45,43.0,0.020633435105949553,increases,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
33,48.0,0.03334022025101753,increases,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
109,94.0,0.681322326150025,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
76,59.0,0.08592386002788616,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
39,41.0,0.02977446084184663,increases,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
26,82.0,0.39053287003351767,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
44,79.0,0.3317228918094638,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
22,68.0,0.16718404068982073,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
48,103.0,0.9404809859004396,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
74,32.0,0.0064246026289671515,increases,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
37,51.0,0.04380372353657391,increases,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
58,42.0,0.018674874007415902,increases,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
1,72.0,0.21795726558824124,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
23,49.0,0.03656128916854718,increases,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
20,74.0,0.3979196159294409,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
29,62.0,0.4924592974852695,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
115,64.5,0.36013913132019415,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
59,76.0,0.27883929386259454,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
51,49.0,0.03656128916854718,increases,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
55,60.0,0.09296312671248624,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
27,83.0,0.41146474044009396,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
102,44.0,0.022745072255317505,increases,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
78,54.0,0.05684979400724547,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
6,62.5,0.11250058493899294,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
15,60.5,0.1649005619428866,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
102,43.0,0.0638697378013241,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
110,5.0,0.0001890120699314349,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
37,27.0,0.003591821574029202,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
3,23.0,0.0022039368924026215,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
25,1.5,0.0001114228654633665,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
49,60.5,0.09662339774095825,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
5,65.0,0.13535690010210896,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
17,79.0,0.3317228918094638,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
40,102.0,0.910824985273362,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
128,22.0,0.001944297402789292,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
134,17.0,0.0010188290449538871,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
22,49.5,0.06637883102088052,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
39,34.5,0.008483827620686082,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
50,44.0,0.02276874371892181,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
41,26.0,0.005486459138771631,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
15,94.5,0.9839435252446653,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
132,48.5,0.06128261181564356,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
35,16.0,0.0014771661952373803,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
27,42.0,0.018674874007415902,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
38,47.0,0.030365113315399057,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
48,65.0,0.13518670023207047,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
2,54.0,0.09895736546518985,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
113,86.5,0.7322807756840359,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
63,105.0,1.0,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
0,45.0,0.02505551324405387,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
103,104.0,0.970219757029658,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
42,59.5,0.2568832345824239,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
36,105.0,1.0,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
44,69.5,0.1835725736981938,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
43,27.0,0.0035889055532021094,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
10,44.0,0.12382392497934135,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
33,64.5,0.3600821146225288,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
11,18.0,0.33130483521613563,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
12,70.5,0.7761135609120503,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-2_t1b2L_box1_merged.rec,1.2,10s both_rewarded vs 10s baseline,both_rewarded
5,1.0,0.00010334649564653764,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
91,32.0,0.0064246026289671515,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
41,42.5,0.01962217373842447,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
25,0.0,0.00028905006410405866,decreases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
80,65.0,0.13535690010210896,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
73,0.0,8.857457687863547e-05,decreases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
62,12.5,0.001469275640120651,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
17,64.0,0.21221142185606556,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
19,0.0,8.857457687863547e-05,decreases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
70,42.0,0.1023862698760862,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
10,93.0,0.654018040668648,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
35,26.0,0.0031851432686599455,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
0,17.0,0.002852521233431342,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
20,87.0,0.5015540323300163,not significant,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
84,1.5,0.00016583319783092414,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
61,29.5,0.00477895829476747,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
72,1.5,0.00011035111729996059,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
52,10.0,0.0006201053427331174,increases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
54,0.0,8.857457687863547e-05,decreases,20230624_105855_standard_comp_to_both_rewarded_D3_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
27,17.0,0.0010188290449538871,increases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
53,72.0,0.5524048059522372,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
81,41.0,0.05262434185535094,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
52,10.0,0.00039023125084089363,increases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
0,85.0,0.6873736155096972,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
69,69.0,0.1789561131984324,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
67,27.0,0.003591821574029202,increases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
74,57.0,0.21404792797314653,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
25,100.0,0.8519245948146423,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
7,11.0,0.0004493369040712341,increases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
13,101.0,0.8812927086539598,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
79,36.0,0.00997693657899199,increases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
60,103.0,0.9404809859004396,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
68,31.5,0.033030848604101035,increases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
3,53.0,0.0909624041851633,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
32,81.5,0.5869064330193547,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
62,28.0,0.012264459334142642,increases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
78,73.0,0.585913748781291,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
35,68.5,0.2860396533698215,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
64,77.0,0.46871014932909294,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-1_t1b2L_box1_merged.rec,1.1,10s both_rewarded vs 10s baseline,both_rewarded
52,0.0,8.857457687863547e-05,decreases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
60,0.0,8.857457687863547e-05,decreases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
77,14.0,0.0011078610833631874,increases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
105,68.0,0.2772406362261136,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
9,0.0,8.857457687863547e-05,decreases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
0,100.0,0.8519118437276034,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
99,11.0,0.000446759756327704,increases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
53,51.0,0.04332683521527354,increases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
85,34.5,0.04663565024840324,increases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
16,0.0,8.857457687863547e-05,decreases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
39,37.0,0.011129014082381268,increases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
17,86.0,0.47812547119613813,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
15,57.5,0.13119981276974466,not significant,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
27,33.0,0.02215208309404729,increases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
11,28.0,0.02151643209777338,increases,20230625_112913_standard_comp_to_both_rewarded_D4_subj_1-4_t3b3L_box1_merged.rec,1.4,10s both_rewarded vs 10s baseline,both_rewarded
9,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s tie vs 10s baseline,tie
24,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s tie vs 10s baseline,tie
76,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s tie vs 10s baseline,tie
10,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s tie vs 10s baseline,tie
94,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s tie vs 10s baseline,tie
87,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s tie vs 10s baseline,tie
1,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s tie vs 10s baseline,tie
15,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s tie vs 10s baseline,tie
97,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s tie vs 10s baseline,tie
39,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s tie vs 10s baseline,tie
2,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s tie vs 10s baseline,tie
11,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s tie vs 10s baseline,tie
77,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-1_t1b3L_box1_merged.rec,1.1,10s tie vs 10s baseline,tie
21,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
28,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
53,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
46,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
45,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
33,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
109,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
76,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
39,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
26,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
44,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
22,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
48,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
74,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
37,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
58,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
1,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
23,,,not significant,20230622_110832_standard_comp_to_both_rewarded_D1_subj_1-2_t3b3L_box1_merged.rec,1.2,10s tie vs 10s baseline,tie
