session_dir,subject,subj_recording,condition,tone_start_timestamp,tone_stop_timestamp
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,12918749.0,13118749.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,15018749.0,15218753.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,15018749.0,15218753.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,16018748.0,16218748.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,16018748.0,16218748.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,17618747.0,17818749.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,17618747.0,17818749.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,18918746.0,19118745.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,18918746.0,19118745.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,20218745.0,20418745.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,20218745.0,20418745.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,21218749.0,21418744.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,21218749.0,21418744.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,22618748.0,22818741.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,22618748.0,22818741.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,24518747.0,24718742.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,24518747.0,24718742.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,26118744.0,26318741.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,26118744.0,26318741.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,27518740.0,27718745.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,27518740.0,27718745.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,29718744.0,29918738.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,29718744.0,29918738.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,30918740.0,31118737.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,30918740.0,31118737.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,36918731.0,37118731.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,36918731.0,37118731.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,38118733.0,38318733.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,38118733.0,38318733.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,39218732.0,39418732.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,39218732.0,39418732.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,40518731.0,40718731.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,40518731.0,40718731.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,41618728.0,41818730.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,41618728.0,41818730.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,42618730.0,42818729.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,42618730.0,42818729.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,43618726.0,43818729.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,43618726.0,43818729.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,45718740.0,45918727.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,45718740.0,45918727.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,48118723.0,48318726.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,48118723.0,48318726.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,50518725.0,50718725.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,50518725.0,50718725.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,52718721.0,52918723.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,52718721.0,52918723.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,54418722.0,54618740.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,54418722.0,54618740.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,56818721.0,57018720.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,56818721.0,57018720.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,58018720.0,58218717.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,58018720.0,58218717.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,59318719.0,59518719.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,59318719.0,59518719.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,60518716.0,60718718.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,60518716.0,60718718.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,62018715.0,62218717.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,62018715.0,62218717.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,64018716.0,64218716.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,64018716.0,64218716.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,65918715.0,66118712.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,65918715.0,66118712.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,rewarded,66918714.0,67118711.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,rewarded,66918714.0,67118711.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,lose,856955.0,1056957.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,win,856955.0,1056957.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,lose,3256958.0,3456953.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,win,3256958.0,3456953.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,win,5556954.0,5756952.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,lose,5556954.0,5756952.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,win,7356953.0,7556953.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,lose,7356953.0,7556953.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,lose,8456953.0,8656953.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,win,8456953.0,8656953.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,win,9456952.0,9656957.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,lose,9456952.0,9656957.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,win,11356951.0,11556948.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,lose,11356951.0,11556948.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,win,12856950.0,13056950.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,lose,12856950.0,13056950.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,win,14956947.0,15156949.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,lose,14956947.0,15156949.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,lose,15956949.0,16156948.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,win,15956949.0,16156948.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,lose,17556948.0,17756945.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,win,17556948.0,17756945.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,lose,18856945.0,19056945.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,win,18856945.0,19056945.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,win,20156946.0,20356944.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,lose,20156946.0,20356944.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,win,21156946.0,21356949.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,lose,21156946.0,21356949.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,win,22556946.0,22756943.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,lose,22556946.0,22756943.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,win,24456942.0,24656949.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,lose,24456942.0,24656949.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,win,26056941.0,26256941.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,lose,26056941.0,26256941.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,win,27456944.0,27656943.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,lose,27456944.0,27656943.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,win,29656940.0,29856939.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,lose,29656940.0,29856939.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,win,30856939.0,31056939.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,lose,30856939.0,31056939.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,36856939.0,37056939.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,36856939.0,37056939.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,38056939.0,38256936.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,38056939.0,38256936.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,39156938.0,39356939.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,39156938.0,39356939.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,40456938.0,40656938.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,40456938.0,40656938.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,41556937.0,41756935.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,41556937.0,41756935.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,42556935.0,42756937.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,42556935.0,42756937.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,43556934.0,43756934.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,43556934.0,43756934.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,45656936.0,45856933.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,45656936.0,45856933.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,48056935.0,48256945.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,48056935.0,48256945.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,50456934.0,50656934.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,50456934.0,50656934.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,52656930.0,52856931.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,52656930.0,52856931.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,54356932.0,54556929.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,54356932.0,54556929.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,56756932.0,56956929.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,56756932.0,56956929.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,57956928.0,58156931.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,57956928.0,58156931.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,59256931.0,59456930.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,59256931.0,59456930.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,60456928.0,60656929.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,60456928.0,60656929.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,61956929.0,62156926.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,61956929.0,62156926.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,63956928.0,64156928.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,63956928.0,64156928.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.1,20230614_114041_standard_comp_to_training_D3_subj_1-1,rewarded,65856928.0,66056925.0
20230614_114041_standard_comp_to_training_D3_subj_1-1_and_1-2,1.2,20230614_114041_standard_comp_to_training_D3_subj_1-2,rewarded,65856928.0,66056925.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,win,88015.0,288015.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,lose,88015.0,288015.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,win,2488011.0,2688012.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,lose,2488011.0,2688012.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,lose,4788011.0,4988008.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,win,4788011.0,4988008.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,win,6588007.0,6788007.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,lose,6588007.0,6788007.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,lose,7688008.0,7888006.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,win,7688008.0,7888006.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,win,8688005.0,8888008.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,lose,8688005.0,8888008.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,win,10588007.0,10788004.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,lose,10588007.0,10788004.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,lose,12088006.0,12288005.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,win,12088006.0,12288005.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,lose,14188004.0,14388001.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,win,14188004.0,14388001.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,win,15188001.0,15388001.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,lose,15188001.0,15388001.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,lose,16788000.0,16988000.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,win,16788000.0,16988000.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,win,18088002.0,18287999.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,lose,18088002.0,18287999.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,win,19388001.0,19587998.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,lose,19388001.0,19587998.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,lose,20387998.0,20587997.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,win,20387998.0,20587997.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,win,21788000.0,21987999.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,lose,21788000.0,21987999.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,win,23687995.0,23888003.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,lose,23687995.0,23888003.0
